transaction_id,investor_id,amfi_code,date,transaction_type,amount_rupees,amount_crore,state,age_group,age,city,city_tier,net_amount_crore,data_status
TX022437,INV003851,119528,2025-05-31,SIP,3552.360000,0.000355,Delhi,26-35,35,Other City,Tier 3,0.000355,Deterministic illustrative investor transaction
TX013112,INV004204,120166,2025-05-31,Lumpsum,26059.150000,0.002606,West Bengal,18-25,21,Kolkata,Tier 1,0.002606,Deterministic illustrative investor transaction
TX016369,INV006086,120046,2025-05-31,Redemption,144025.490000,0.014403,Delhi,36-45,45,New Delhi,Tier 1,-0.014403,Deterministic illustrative investor transaction
TX022077,INV008359,120586,2025-05-31,Redemption,30277.870000,0.003028,Karnataka,18-25,21,Other City,Tier 3,-0.003028,Deterministic illustrative investor transaction
TX006879,INV008484,120392,2025-05-31,Redemption,67298.550000,0.006730,Kerala,46-55,55,Kochi,Tier 2,-0.006730,Deterministic illustrative investor transaction
TX011884,INV002980,118275,2025-05-31,Lumpsum,110582.990000,0.011058,Karnataka,26-35,29,Bengaluru,Tier 1,0.011058,Deterministic illustrative investor transaction
TX008278,INV007647,140353,2025-05-31,SIP,3962.410000,0.000396,Tamil Nadu,46-55,46,Chennai,Tier 1,0.000396,Deterministic illustrative investor transaction
TX007842,INV004201,118535,2025-05-31,SIP,5415.440000,0.000542,Telangana,26-35,31,Hyderabad,Tier 1,0.000542,Deterministic illustrative investor transaction
TX005027,INV007078,118825,2025-05-31,Redemption,109443.460000,0.010944,Rajasthan,46-55,49,Jaipur,Tier 2,-0.010944,Deterministic illustrative investor transaction
TX007014,INV006493,119076,2025-05-31,Lumpsum,131570.480000,0.013157,Gujarat,36-45,39,Ahmedabad,Tier 2,0.013157,Deterministic illustrative investor transaction
TX004209,INV002713,140353,2025-06-01,Redemption,30132.290000,0.003013,Uttar Pradesh,46-55,53,Lucknow,Tier 2,-0.003013,Deterministic illustrative investor transaction
TX023784,INV000751,122639,2025-06-01,Lumpsum,22107.400000,0.002211,Maharashtra,18-25,19,Mumbai,Tier 1,0.002211,Deterministic illustrative investor transaction
TX000547,INV007740,120586,2025-06-01,Redemption,35979.220000,0.003598,Maharashtra,36-45,45,Mumbai,Tier 1,-0.003598,Deterministic illustrative investor transaction
TX006534,INV003840,119292,2025-06-01,SIP,5901.990000,0.000590,Gujarat,26-35,31,Ahmedabad,Tier 2,0.000590,Deterministic illustrative investor transaction
TX005199,INV008168,119076,2025-06-01,Lumpsum,191549.830000,0.019155,West Bengal,18-25,24,Kolkata,Tier 1,0.019155,Deterministic illustrative investor transaction
TX019418,INV007220,119528,2025-06-01,SIP,1047.920000,0.000105,Maharashtra,18-25,19,Mumbai,Tier 1,0.000105,Deterministic illustrative investor transaction
TX007751,INV000458,120586,2025-06-01,Lumpsum,85773.760000,0.008577,Uttar Pradesh,56+,69,Lucknow,Tier 2,0.008577,Deterministic illustrative investor transaction
TX011340,INV008854,120166,2025-06-01,SIP,6207.720000,0.000621,Madhya Pradesh,46-55,55,Indore,Tier 2,0.000621,Deterministic illustrative investor transaction
TX004968,INV001548,120564,2025-06-01,SIP,4086.000000,0.000409,Gujarat,26-35,32,Ahmedabad,Tier 2,0.000409,Deterministic illustrative investor transaction
TX014995,INV008245,122639,2025-06-01,Lumpsum,185100.560000,0.018510,Tamil Nadu,46-55,55,Chennai,Tier 1,0.018510,Deterministic illustrative investor transaction
TX012237,INV005957,118825,2025-06-01,SIP,10257.660000,0.001026,Karnataka,46-55,47,Bengaluru,Tier 1,0.001026,Deterministic illustrative investor transaction
TX005020,INV000203,119250,2025-06-01,SIP,4544.520000,0.000454,Tamil Nadu,26-35,27,Chennai,Tier 1,0.000454,Deterministic illustrative investor transaction
TX010702,INV001590,118275,2025-06-01,SIP,8505.840000,0.000851,Tamil Nadu,26-35,31,Chennai,Tier 1,0.000851,Deterministic illustrative investor transaction
TX018449,INV002780,122639,2025-06-01,Lumpsum,61501.510000,0.006150,Karnataka,56+,67,Bengaluru,Tier 1,0.006150,Deterministic illustrative investor transaction
TX011807,INV003594,120656,2025-06-01,Lumpsum,94102.940000,0.009410,Karnataka,46-55,48,Bengaluru,Tier 1,0.009410,Deterministic illustrative investor transaction
TX020156,INV007886,120656,2025-06-01,Lumpsum,31704.860000,0.003170,Maharashtra,46-55,52,Mumbai,Tier 1,0.003170,Deterministic illustrative investor transaction
TX018166,INV007260,118632,2025-06-01,SIP,7842.850000,0.000784,Karnataka,46-55,54,Bengaluru,Tier 1,0.000784,Deterministic illustrative investor transaction
TX013020,INV008497,146549,2025-06-02,SIP,11771.880000,0.001177,Maharashtra,46-55,54,Mumbai,Tier 1,0.001177,Deterministic illustrative investor transaction
TX013014,INV000665,118825,2025-06-02,SIP,7437.470000,0.000744,Maharashtra,46-55,49,Other City,Tier 3,0.000744,Deterministic illustrative investor transaction
TX020422,INV000142,118535,2025-06-02,Lumpsum,189208.640000,0.018921,Maharashtra,46-55,55,Mumbai,Tier 1,0.018921,Deterministic illustrative investor transaction
TX022258,INV006203,119598,2025-06-02,SIP,13463.680000,0.001346,Karnataka,36-45,42,Bengaluru,Tier 1,0.001346,Deterministic illustrative investor transaction
TX020572,INV006245,118632,2025-06-02,SIP,3125.200000,0.000313,Madhya Pradesh,36-45,43,Indore,Tier 2,0.000313,Deterministic illustrative investor transaction
TX018743,INV005502,120046,2025-06-02,SIP,10010.930000,0.001001,Maharashtra,46-55,49,Mumbai,Tier 1,0.001001,Deterministic illustrative investor transaction
TX002085,INV007297,118535,2025-06-02,SIP,14155.600000,0.001416,Tamil Nadu,26-35,31,Chennai,Tier 1,0.001416,Deterministic illustrative investor transaction
TX015810,INV003096,118632,2025-06-02,Redemption,30055.480000,0.003006,Karnataka,26-35,28,Other City,Tier 3,-0.003006,Deterministic illustrative investor transaction
TX009642,INV004345,141925,2025-06-02,Lumpsum,88529.240000,0.008853,Maharashtra,26-35,30,Mumbai,Tier 1,0.008853,Deterministic illustrative investor transaction
TX013531,INV006557,148404,2025-06-02,SIP,6133.970000,0.000613,Karnataka,36-45,42,Other City,Tier 3,0.000613,Deterministic illustrative investor transaction
TX000308,INV001322,118424,2025-06-02,Lumpsum,80723.480000,0.008072,Maharashtra,36-45,45,Mumbai,Tier 1,0.008072,Deterministic illustrative investor transaction
TX008342,INV006214,120392,2025-06-02,SIP,9148.000000,0.000915,Maharashtra,26-35,29,Mumbai,Tier 1,0.000915,Deterministic illustrative investor transaction
TX007434,INV008678,119528,2025-06-02,Lumpsum,87088.920000,0.008709,Tamil Nadu,36-45,45,Chennai,Tier 1,0.008709,Deterministic illustrative investor transaction
TX009190,INV007638,120046,2025-06-02,SIP,3843.150000,0.000384,Maharashtra,26-35,27,Mumbai,Tier 1,0.000384,Deterministic illustrative investor transaction
TX006798,INV000511,120843,2025-06-02,SIP,17881.150000,0.001788,Gujarat,56+,57,Ahmedabad,Tier 2,0.001788,Deterministic illustrative investor transaction
TX019689,INV000464,129046,2025-06-02,SIP,8788.540000,0.000879,Maharashtra,26-35,34,Mumbai,Tier 1,0.000879,Deterministic illustrative investor transaction
TX022387,INV008037,118275,2025-06-02,Lumpsum,133660.590000,0.013366,Uttar Pradesh,36-45,37,Lucknow,Tier 2,0.013366,Deterministic illustrative investor transaction
TX011913,INV004433,119076,2025-06-02,Lumpsum,141072.090000,0.014107,Kerala,26-35,35,Other City,Tier 3,0.014107,Deterministic illustrative investor transaction
TX014246,INV008090,140353,2025-06-02,Redemption,84104.270000,0.008410,Gujarat,18-25,25,Other City,Tier 3,-0.008410,Deterministic illustrative investor transaction
TX020214,INV001057,120564,2025-06-02,SIP,52537.610000,0.005254,Gujarat,46-55,47,Ahmedabad,Tier 2,0.005254,Deterministic illustrative investor transaction
TX009303,INV005561,118269,2025-06-02,SIP,4702.400000,0.000470,Gujarat,26-35,32,Ahmedabad,Tier 2,0.000470,Deterministic illustrative investor transaction
TX003071,INV000856,120492,2025-06-02,SIP,6339.380000,0.000634,Telangana,36-45,38,Hyderabad,Tier 1,0.000634,Deterministic illustrative investor transaction
TX022401,INV003398,120046,2025-06-02,SIP,6098.740000,0.000610,West Bengal,46-55,54,Kolkata,Tier 1,0.000610,Deterministic illustrative investor transaction
TX008299,INV008367,118275,2025-06-02,SIP,10005.330000,0.001001,Karnataka,46-55,52,Bengaluru,Tier 1,0.001001,Deterministic illustrative investor transaction
TX019605,INV002582,118424,2025-06-03,SIP,13040.200000,0.001304,Maharashtra,46-55,49,Mumbai,Tier 1,0.001304,Deterministic illustrative investor transaction
TX018171,INV002187,122639,2025-06-03,SIP,11683.440000,0.001168,Maharashtra,36-45,40,Mumbai,Tier 1,0.001168,Deterministic illustrative investor transaction
TX001393,INV004563,118479,2025-06-03,Lumpsum,225053.630000,0.022505,Kerala,56+,67,Kochi,Tier 2,0.022505,Deterministic illustrative investor transaction
TX009203,INV006513,118535,2025-06-03,Lumpsum,77200.800000,0.007720,Maharashtra,36-45,39,Mumbai,Tier 1,0.007720,Deterministic illustrative investor transaction
TX020056,INV008905,118617,2025-06-03,Lumpsum,159265.740000,0.015927,Karnataka,46-55,55,Bengaluru,Tier 1,0.015927,Deterministic illustrative investor transaction
TX009159,INV005909,141925,2025-06-03,Lumpsum,34869.960000,0.003487,Maharashtra,26-35,27,Mumbai,Tier 1,0.003487,Deterministic illustrative investor transaction
TX004652,INV005811,118955,2025-06-03,SIP,3045.360000,0.000305,Maharashtra,18-25,19,Mumbai,Tier 1,0.000305,Deterministic illustrative investor transaction
TX004999,INV006719,119528,2025-06-03,SIP,3876.140000,0.000388,Delhi,18-25,25,New Delhi,Tier 1,0.000388,Deterministic illustrative investor transaction
TX007685,INV004342,118275,2025-06-03,Lumpsum,76292.800000,0.007629,Uttar Pradesh,36-45,39,Lucknow,Tier 2,0.007629,Deterministic illustrative investor transaction
TX006376,INV001399,120656,2025-06-03,SIP,12780.710000,0.001278,Tamil Nadu,26-35,26,Other City,Tier 3,0.001278,Deterministic illustrative investor transaction
TX019615,INV004978,120267,2025-06-03,SIP,9325.520000,0.000933,West Bengal,36-45,43,Kolkata,Tier 1,0.000933,Deterministic illustrative investor transaction
TX000251,INV005398,120564,2025-06-03,Lumpsum,305550.270000,0.030555,Telangana,46-55,50,Hyderabad,Tier 1,0.030555,Deterministic illustrative investor transaction
TX011031,INV006010,118955,2025-06-03,Lumpsum,291590.830000,0.029159,Punjab,26-35,35,Ludhiana,Tier 2,0.029159,Deterministic illustrative investor transaction
TX010001,INV009338,118535,2025-06-04,SIP,8461.790000,0.000846,Madhya Pradesh,26-35,31,Indore,Tier 2,0.000846,Deterministic illustrative investor transaction
TX006339,INV000657,120564,2025-06-04,SIP,2936.590000,0.000294,Kerala,36-45,38,Kochi,Tier 2,0.000294,Deterministic illustrative investor transaction
TX006274,INV003219,120492,2025-06-04,SIP,2262.260000,0.000226,Gujarat,26-35,31,Ahmedabad,Tier 2,0.000226,Deterministic illustrative investor transaction
TX017760,INV005947,120586,2025-06-04,Lumpsum,98410.960000,0.009841,Madhya Pradesh,36-45,42,Indore,Tier 2,0.009841,Deterministic illustrative investor transaction
TX021177,INV009291,119250,2025-06-04,SIP,12477.530000,0.001248,West Bengal,26-35,27,Kolkata,Tier 1,0.001248,Deterministic illustrative investor transaction
TX001350,INV000385,120264,2025-06-04,SIP,2425.620000,0.000243,Gujarat,36-45,43,Ahmedabad,Tier 2,0.000243,Deterministic illustrative investor transaction
TX008785,INV007405,120264,2025-06-04,Lumpsum,101360.320000,0.010136,Gujarat,26-35,33,Ahmedabad,Tier 2,0.010136,Deterministic illustrative investor transaction
TX018114,INV000630,148404,2025-06-04,SIP,4207.140000,0.000421,Karnataka,26-35,29,Bengaluru,Tier 1,0.000421,Deterministic illustrative investor transaction
TX006002,INV002388,120166,2025-06-04,SIP,12857.530000,0.001286,Maharashtra,26-35,35,Mumbai,Tier 1,0.001286,Deterministic illustrative investor transaction
TX015239,INV008024,120392,2025-06-04,Redemption,44844.050000,0.004484,Rajasthan,26-35,34,Jaipur,Tier 2,-0.004484,Deterministic illustrative investor transaction
TX015188,INV008402,122639,2025-06-04,Redemption,26723.330000,0.002672,Telangana,36-45,43,Other City,Tier 3,-0.002672,Deterministic illustrative investor transaction
TX010638,INV008771,119076,2025-06-04,Lumpsum,38183.670000,0.003818,West Bengal,26-35,33,Kolkata,Tier 1,0.003818,Deterministic illustrative investor transaction
TX005852,INV001511,118535,2025-06-04,SIP,4714.720000,0.000471,Punjab,36-45,36,Ludhiana,Tier 2,0.000471,Deterministic illustrative investor transaction
TX023190,INV006365,119528,2025-06-04,SIP,8851.160000,0.000885,Madhya Pradesh,36-45,43,Indore,Tier 2,0.000885,Deterministic illustrative investor transaction
TX019529,INV000362,118535,2025-06-04,Redemption,20311.620000,0.002031,Gujarat,26-35,28,Ahmedabad,Tier 2,-0.002031,Deterministic illustrative investor transaction
TX011987,INV008056,118632,2025-06-04,SIP,3087.950000,0.000309,Uttar Pradesh,26-35,29,Lucknow,Tier 2,0.000309,Deterministic illustrative investor transaction
TX014505,INV003043,120392,2025-06-04,Lumpsum,216540.270000,0.021654,Uttar Pradesh,26-35,35,Lucknow,Tier 2,0.021654,Deterministic illustrative investor transaction
TX023500,INV004614,118535,2025-06-04,SIP,1752.730000,0.000175,Kerala,26-35,27,Kochi,Tier 2,0.000175,Deterministic illustrative investor transaction
TX018874,INV009141,118531,2025-06-04,Lumpsum,41067.570000,0.004107,Gujarat,46-55,46,Ahmedabad,Tier 2,0.004107,Deterministic illustrative investor transaction
TX000144,INV003018,120656,2025-06-04,SIP,11572.600000,0.001157,Gujarat,46-55,49,Ahmedabad,Tier 2,0.001157,Deterministic illustrative investor transaction
TX010303,INV006983,119076,2025-06-04,SIP,2836.310000,0.000284,Telangana,26-35,29,Hyderabad,Tier 1,0.000284,Deterministic illustrative investor transaction
TX022547,INV008723,120843,2025-06-04,Lumpsum,90480.730000,0.009048,Madhya Pradesh,36-45,36,Indore,Tier 2,0.009048,Deterministic illustrative investor transaction
TX006920,INV007996,120564,2025-06-04,SIP,4316.250000,0.000432,Gujarat,26-35,29,Ahmedabad,Tier 2,0.000432,Deterministic illustrative investor transaction
TX013278,INV000009,118955,2025-06-04,Redemption,59177.080000,0.005918,Maharashtra,46-55,55,Other City,Tier 3,-0.005918,Deterministic illustrative investor transaction
TX003245,INV002150,120392,2025-06-04,SIP,2101.720000,0.000210,Telangana,36-45,41,Hyderabad,Tier 1,0.000210,Deterministic illustrative investor transaction
TX022460,INV004868,120046,2025-06-04,SIP,2592.910000,0.000259,Telangana,18-25,23,Hyderabad,Tier 1,0.000259,Deterministic illustrative investor transaction
TX004247,INV009071,120046,2025-06-04,SIP,2079.890000,0.000208,Karnataka,26-35,32,Other City,Tier 3,0.000208,Deterministic illustrative investor transaction
TX013544,INV004718,120492,2025-06-05,Lumpsum,95829.930000,0.009583,Gujarat,46-55,55,Ahmedabad,Tier 2,0.009583,Deterministic illustrative investor transaction
TX018240,INV004969,118269,2025-06-05,SIP,8111.380000,0.000811,Telangana,26-35,31,Hyderabad,Tier 1,0.000811,Deterministic illustrative investor transaction
TX017117,INV004864,148404,2025-06-05,SIP,7643.680000,0.000764,Gujarat,26-35,29,Ahmedabad,Tier 2,0.000764,Deterministic illustrative investor transaction
TX013476,INV003297,120046,2025-06-05,SIP,7168.170000,0.000717,Rajasthan,26-35,31,Other City,Tier 3,0.000717,Deterministic illustrative investor transaction
TX009314,INV006131,140353,2025-06-05,Lumpsum,152057.990000,0.015206,Telangana,46-55,47,Hyderabad,Tier 1,0.015206,Deterministic illustrative investor transaction
TX000470,INV008003,118632,2025-06-05,SIP,6471.600000,0.000647,Delhi,46-55,49,New Delhi,Tier 1,0.000647,Deterministic illustrative investor transaction
TX017277,INV007036,122639,2025-06-05,SIP,1355.620000,0.000136,Gujarat,26-35,30,Ahmedabad,Tier 2,0.000136,Deterministic illustrative investor transaction
TX003285,INV008718,120492,2025-06-05,SIP,16377.280000,0.001638,Karnataka,46-55,52,Other City,Tier 3,0.001638,Deterministic illustrative investor transaction
TX012790,INV007063,120586,2025-06-05,SIP,6447.380000,0.000645,Karnataka,56+,58,Other City,Tier 3,0.000645,Deterministic illustrative investor transaction
TX019827,INV001550,119250,2025-06-05,SIP,2468.270000,0.000247,West Bengal,56+,61,Kolkata,Tier 1,0.000247,Deterministic illustrative investor transaction
TX014813,INV000346,120843,2025-06-05,Lumpsum,58914.460000,0.005891,Uttar Pradesh,26-35,31,Lucknow,Tier 2,0.005891,Deterministic illustrative investor transaction
TX022756,INV009090,120046,2025-06-05,SIP,6855.580000,0.000686,Telangana,26-35,35,Hyderabad,Tier 1,0.000686,Deterministic illustrative investor transaction
TX010481,INV005356,118535,2025-06-05,Lumpsum,22474.520000,0.002247,West Bengal,26-35,26,Kolkata,Tier 1,0.002247,Deterministic illustrative investor transaction
TX000349,INV001808,118479,2025-06-05,Lumpsum,35615.840000,0.003562,Delhi,18-25,19,New Delhi,Tier 1,0.003562,Deterministic illustrative investor transaction
TX023736,INV006349,120492,2025-06-05,SIP,2663.890000,0.000266,Tamil Nadu,36-45,44,Chennai,Tier 1,0.000266,Deterministic illustrative investor transaction
TX013683,INV004647,148404,2025-06-05,Lumpsum,81997.870000,0.008200,Maharashtra,26-35,34,Mumbai,Tier 1,0.008200,Deterministic illustrative investor transaction
TX007116,INV002475,129046,2025-06-05,Lumpsum,174488.410000,0.017449,Tamil Nadu,46-55,49,Other City,Tier 3,0.017449,Deterministic illustrative investor transaction
TX020711,INV007739,122639,2025-06-05,SIP,3230.310000,0.000323,Karnataka,18-25,23,Bengaluru,Tier 1,0.000323,Deterministic illustrative investor transaction
TX023060,INV001413,146549,2025-06-05,Redemption,128970.920000,0.012897,Maharashtra,46-55,49,Mumbai,Tier 1,-0.012897,Deterministic illustrative investor transaction
TX016397,INV001849,141925,2025-06-05,Redemption,83291.210000,0.008329,Delhi,36-45,40,New Delhi,Tier 1,-0.008329,Deterministic illustrative investor transaction
TX020463,INV004387,118531,2025-06-06,Redemption,32622.510000,0.003262,Delhi,46-55,53,New Delhi,Tier 1,-0.003262,Deterministic illustrative investor transaction
TX023950,INV003567,129046,2025-06-06,SIP,5599.280000,0.000560,Tamil Nadu,36-45,43,Chennai,Tier 1,0.000560,Deterministic illustrative investor transaction
TX015045,INV003568,119018,2025-06-06,SIP,9146.900000,0.000915,Telangana,56+,60,Hyderabad,Tier 1,0.000915,Deterministic illustrative investor transaction
TX017682,INV006418,119528,2025-06-06,SIP,12151.370000,0.001215,Punjab,36-45,38,Ludhiana,Tier 2,0.001215,Deterministic illustrative investor transaction
